model,dataset,source,series,runtime_sec,n_train,n_test,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
FITS,MITDB,mtsbench,MITDB/MITDB_103,64.86,130000,520000,125,0.0038892642732470586,0.7531426311938683,0.004398775159307558,0.7891722760846552,0.006888001102080176,0.10068920249425664,0.00724585174987319,0.0014711371890927527,0.7291294865660659
FITS,MITDB,mtsbench,MITDB/MITDB_104,261.51,88537,520000,290,0.30291280148249683,0.4436963210479032,0.3348684872298987,0.49558495881782777,0.0397376253359147,0.9776107256319213,0.49012409919381816,0.00342607614342586,0.693644597478467
FITS,MITDB,mtsbench,MITDB/MITDB_105,101.39,123830,520000,260,0.04649306840826669,0.6027581515838542,0.06297979340467626,0.6937058828147561,0.032018641581082245,0.8200564021629453,0.11051372733405554,0.0011769442661765564,0.7094674658466329
FITS,MITDB,mtsbench,MITDB/MITDB_106,165.25,108777,520000,125,0.46841192981304586,0.6295690640944291,0.4962703092160271,0.6694012193718207,0.05871989981640082,0.9737059884590245,0.7092972506355849,0.0017771593148181617,0.7824477488706157
FITS,MITDB,mtsbench,MITDB/MITDB_107,64.89,129352,520000,125,0.03219488534635256,0.4900493022172559,0.03589688923230457,0.528083382245317,0.003922308127475014,0.4634634925243141,0.011582581579240425,0.0011841424500131537,0.6328344895715338
FITS,MITDB,mtsbench,MITDB/MITDB_108,56.77,126903,520000,125,0.022642482690377923,0.5020081410008083,0.024651654645908842,0.5318723493984545,0.02018809394849574,0.7163426236311975,0.04608648112855671,0.0019365333227991765,0.6717761620379183
FITS,MITDB,mtsbench,MITDB/MITDB_109,91.74,127726,520000,254,0.027699783970667077,0.5914821509116819,0.03471676726359332,0.6683992571339646,0.03149709207344965,0.7109970047068892,0.08345410473124613,0.0011761845421641931,0.6925793957569677
FITS,MITDB,mtsbench,MITDB/MITDB_111,51.57,130000,520000,125,0.003925380104603859,0.659922067729065,0.0014176306419643155,0.6841457532786309,0.0038026099732088843,0.06208574544844366,0.0039205203599750466,0.0014199297539484455,0.6695579434634564
FITS,MITDB,mtsbench,MITDB/MITDB_112,71.88,130000,520000,251,0.001968864029042983,0.6173825497765293,0.002634139470058558,0.7060366541042,0.003903441191576785,0.12432432432432433,0.0041712403951701385,0.0012357492763355443,0.6626517317258755
FITS,MITDB,mtsbench,MITDB/MITDB_113,50.39,129596,520000,125,0.005850898587483134,0.6320813036756716,0.0064549443538077,0.6633319839725239,0.010276905509563231,0.2413423326815114,0.011831402514173021,0.0014676205797905498,0.6735859663328236
FITS,MITDB,mtsbench,MITDB/MITDB_114,62.6,121365,520000,125,0.050583279783766706,0.5423913455157297,0.050199546038215866,0.5667143053136589,0.053987818502901214,0.8271173186784543,0.15840118430791988,0.0019715757935048297,0.7647116845448689
FITS,MITDB,mtsbench,MITDB/MITDB_115,50.54,130000,520000,125,0.06485488060960914,0.823752422300324,0.04922424944616192,0.8698334763956742,0.0793058709049627,0.2574854704627382,0.08833890344142345,0.001344229836225155,0.7699373807399814
FITS,MITDB,mtsbench,MITDB/MITDB_116,131.4,125696,520000,270,0.08372948722224281,0.582093024136279,0.109370275468778,0.6664930782467053,0.03455994973098221,0.8149463664132983,0.10315766093705644,0.0013882896937231902,0.6547416129801052
FITS,MITDB,mtsbench,MITDB/MITDB_117,30.22,130000,520000,18,0.0014028140041270833,0.6467259655091406,0.0013814656449621086,0.6515287371804115,0.002317813075192583,0.05637726338130928,0.0023841245354463197,0.001629151784271488,0.680102619271129
FITS,MITDB,mtsbench,MITDB/MITDB_118,126.47,122261,520000,266,0.060011843385932906,0.48651819438084537,0.08130238018879606,0.5829984554783738,0.03485867510659809,0.7965542768692375,0.1100783493114019,0.0012968594562960112,0.6588663738768211
FITS,MITDB,mtsbench,MITDB/MITDB_119,158.22,84828,520000,125,0.4354684255046845,0.6174883789230096,0.45365202793486037,0.6507386417242336,0.10710156802442392,0.9811815452277245,0.7538911274393612,0.001788048491333466,0.8218857369806924
